Species,Transmitter,Month,n_COAs,level,method,area_km2
Bass,A69-1601-51867,2020-03-01T00:00:00Z,220,0.95,KDE95,0.05281369955511438
Bass,A69-1601-51867,2020-04-01T00:00:00Z,86,0.5,KDE50,0.026329079311475625
Bass,A69-1601-51867,2020-04-01T00:00:00Z,86,0.95,KDE95,0.10747442872866342
Bass,A69-1601-51867,2020-05-01T00:00:00Z,121,0.5,KDE50,0.025732510544749444
Bass,A69-1601-51867,2020-05-01T00:00:00Z,121,0.95,KDE95,0.1039790735897908
Bass,A69-1601-51867,2020-06-01T00:00:00Z,175,0.5,KDE50,0.02512973522783522
Bass,A69-1601-51867,2020-06-01T00:00:00Z,175,0.95,KDE95,0.0994869005160681
Bass,A69-1601-51868,2017-04-01T00:00:00Z,204,0.5,KDE50,0.019393023305681534
Bass,A69-1601-51868,2017-04-01T00:00:00Z,204,0.95,KDE95,0.07754486083779787
Bass,A69-1601-51868,2017-05-01T00:00:00Z,134,0.5,KDE50,0.02072133736101206
Bass,A69-1601-51868,2017-05-01T00:00:00Z,134,0.95,KDE95,0.1075577660554132
Bass,A69-1601-51868,2018-03-01T00:00:00Z,58,0.5,KDE50,0.02546835845263768
Bass,A69-1601-51868,2018-03-01T00:00:00Z,58,0.95,KDE95,0.163279544407604
Bass,A69-1601-51868,2018-05-01T00:00:00Z,448,0.5,KDE50,0.018636014010941494
Bass,A69-1601-51868,2018-05-01T00:00:00Z,448,0.95,KDE95,0.050274272459105124
Bass,A69-1601-51876,2017-05-01T00:00:00Z,39,0.5,KDE50,0.01635705031322103
Bass,A69-1601-51876,2017-05-01T00:00:00Z,39,0.95,KDE95,0.046459803167773615
Bass,A69-1601-51876,2018-04-01T00:00:00Z,94,0.5,KDE50,0.02111628590419574
Bass,A69-1601-51876,2018-04-01T00:00:00Z,94,0.95,KDE95,0.14006446455137686
Bass,A69-1601-51876,2018-05-01T00:00:00Z,109,0.5,KDE50,0.07047783474922777
Bass,A69-1601-51876,2018-05-01T00:00:00Z,109,0.95,KDE95,0.17352415564657303
Bass,A69-1601-51876,2019-01-01T00:00:00Z,32,0.5,KDE50,0.02618379064307314
Bass,A69-1601-51876,2019-01-01T00:00:00Z,32,0.95,KDE95,0.1262488232542388
Bass,A69-1601-51876,2019-02-01T00:00:00Z,80,0.5,KDE50,0.07180518935040216
Bass,A69-1601-51876,2019-02-01T00:00:00Z,80,0.95,KDE95,0.19828413580718662
Bass,A69-1601-51876,2019-03-01T00:00:00Z,136,0.5,KDE50,0.023106838330427402
Bass,A69-1601-51876,2019-03-01T00:00:00Z,136,0.95,KDE95,0.15155947976929976
Bass,A69-1601-51876,2019-04-01T00:00:00Z,89,0.5,KDE50,0.023493481375031218
Bass,A69-1601-51876,2019-04-01T00:00:00Z,89,0.95,KDE95,0.09340045339261947
Bass,A69-1601-51876,2019-05-01T00:00:00Z,157,0.5,KDE50,0.041883357187190724
Bass,A69-1601-51876,2019-05-01T00:00:00Z,157,0.95,KDE95,0.12632736149710502
Bass,A69-1601-52091,2017-04-01T00:00:00Z,122,0.5,KDE50,0.020300355512311043
Bass,A69-1601-52091,2017-04-01T00:00:00Z,122,0.95,KDE95,0.1136442379749095
Bass,A69-1601-52091,2017-06-01T00:00:00Z,54,0.5,KDE50,0.06009810259947577
Bass,A69-1601-52091,2017-06-01T00:00:00Z,54,0.95,KDE95,0.244705204762255
Bass,A69-1601-52091,2017-07-01T00:00:00Z,106,0.5,KDE50,0.015930195030605186
Bass,A69-1601-52091,2017-07-01T00:00:00Z,106,0.95,KDE95,0.06439143734017491
Bass,A69-1601-52091,2017-10-01T00:00:00Z,77,0.5,KDE50,0.02841344941003737
Bass,A69-1601-52091,2017-10-01T00:00:00Z,77,0.95,KDE95,0.0860834128704765
Bass,A69-1601-52091,2018-02-01T00:00:00Z,66,0.5,KDE50,0.02730890906801261
Bass,A69-1601-52091,2018-02-01T00:00:00Z,66,0.95,KDE95,0.14522493623483776
Bass,A69-1601-52091,2018-03-01T00:00:00Z,118,0.5,KDE50,0.05785139341279009
Bass,A69-1601-52091,2018-03-01T00:00:00Z,118,0.95,KDE95,0.15586343493477786
Bass,A69-1601-52091,2018-04-01T00:00:00Z,186,0.5,KDE50,0.035848448951612925
Bass,A69-1601-52091,2018-04-01T00:00:00Z,186,0.95,KDE95,0.10309172047191137
Bass,A69-1601-52091,2018-05-01T00:00:00Z,151,0.5,KDE50,0.02791270309291646
Bass,A69-1601-52091,2018-05-01T00:00:00Z,151,0.95,KDE95,0.18053922792334767
Bass,A69-1601-52091,2018-06-01T00:00:00Z,100,0.5,KDE50,0.034601875274134046
Bass,A69-1601-52091,2018-06-01T00:00:00Z,100,0.95,KDE95,0.10422034679488815
Bass,A69-1601-52091,2018-08-01T00:00:00Z,36,0.5,KDE50,0.03543714042410737
Bass,A69-1601-52091,2018-08-01T00:00:00Z,36,0.95,KDE95,0.1002152829559464
Bass,A69-1601-52091,2018-09-01T00:00:00Z,38,0.5,KDE50,0.041884119333143344
Bass,A69-1601-52091,2018-09-01T00:00:00Z,38,0.95,KDE95,0.2052247360137801
Bass,A69-1601-52091,2018-11-01T00:00:00Z,140,0.5,KDE50,0.047777130772696345
Bass,A69-1601-52091,2018-11-01T00:00:00Z,140,0.95,KDE95,0.2229868498880428
Bass,A69-1601-52091,2018-12-01T00:00:00Z,108,0.5,KDE50,0.05975799703803111
Bass,A69-1601-52091,2018-12-01T00:00:00Z,108,0.95,KDE95,0.2427671432228747
Bass,A69-1601-52091,2019-01-01T00:00:00Z,232,0.5,KDE50,0.01997821436799082
Bass,A69-1601-52091,2019-01-01T00:00:00Z,232,0.95,KDE95,0.1009468009294206
Bass,A69-1601-52091,2019-04-01T00:00:00Z,197,0.5,KDE50,0.018893573098225782
Bass,A69-1601-52091,2019-04-01T00:00:00Z,197,0.95,KDE95,0.057677090485980964
Bass,A69-1601-52091,2019-05-01T00:00:00Z,126,0.5,KDE50,0.018332659061120648
Bass,A69-1601-52091,2019-05-01T00:00:00Z,126,0.95,KDE95,0.04771597294189938
Bass,A69-1601-52091,2019-06-01T00:00:00Z,129,0.5,KDE50,0.04922556881742738
Bass,A69-1601-52091,2019-06-01T00:00:00Z,129,0.95,KDE95,0.2538844024399995
Bass,A69-1601-52091,2019-07-01T00:00:00Z,85,0.5,KDE50,0.04567977519053454
Bass,A69-1601-52091,2019-07-01T00:00:00Z,85,0.95,KDE95,0.26153219575856046
Bass,A69-1601-52091,2019-08-01T00:00:00Z,80,0.5,KDE50,0.03654314715497885
Bass,A69-1601-52091,2019-08-01T00:00:00Z,80,0.95,KDE95,0.22945014653296256
Bass,A69-1601-52091,2019-10-01T00:00:00Z,105,0.5,KDE50,0.0231484962007897
Bass,A69-1601-52091,2019-10-01T00:00:00Z,105,0.95,KDE95,0.21314087278103178
Bass,A69-1601-52091,2019-11-01T00:00:00Z,57,0.5,KDE50,0.02139829157666117
Bass,A69-1601-52091,2019-11-01T00:00:00Z,57,0.95,KDE95,0.1194203252246368
Bass,A69-1601-52091,2019-12-01T00:00:00Z,163,0.5,KDE50,0.02171647022858268
Bass,A69-1601-52091,2019-12-01T00:00:00Z,163,0.95,KDE95,0.15360295690170134
Bass,A69-1601-52091,2020-02-01T00:00:00Z,288,0.5,KDE50,0.021407666063232814
Bass,A69-1601-52091,2020-02-01T00:00:00Z,288,0.95,KDE95,0.12552474340160472
Bass,A69-1601-52091,2020-03-01T00:00:00Z,192,0.5,KDE50,0.020249743914524092
Bass,A69-1601-52091,2020-03-01T00:00:00Z,192,0.95,KDE95,0.08616142923136742
Bass,A69-1601-52091,2020-04-01T00:00:00Z,108,0.5,KDE50,0.057770688428610446
Bass,A69-1601-52091,2020-04-01T00:00:00Z,108,0.95,KDE95,0.16486244574696848
Bass,A69-1601-52091,2020-05-01T00:00:00Z,170,0.5,KDE50,0.0413498059254759
Bass,A69-1601-52091,2020-05-01T00:00:00Z,170,0.95,KDE95,0.13484557296647381
Bass,A69-1601-52091,2020-06-01T00:00:00Z,241,0.5,KDE50,0.020051718951938673
Bass,A69-1601-52091,2020-06-01T00:00:00Z,241,0.95,KDE95,0.11100968003675103
Bass,A69-1601-52091,2020-07-01T00:00:00Z,32,0.5,KDE50,0.07850555312566523
Bass,A69-1601-52091,2020-07-01T00:00:00Z,32,0.95,KDE95,0.1664078455455883
Bass,A69-1601-52093,2017-04-01T00:00:00Z,41,0.5,KDE50,0.024185589381400807
Bass,A69-1601-52093,2017-04-01T00:00:00Z,41,0.95,KDE95,0.038968211537403194
Bass,A69-1601-52093,2017-12-01T00:00:00Z,190,0.5,KDE50,0.023933298322779826
Bass,A69-1601-52093,2017-12-01T00:00:00Z,190,0.95,KDE95,0.05183840270124597
Bass,A69-1601-52093,2018-03-01T00:00:00Z,41,0.5,KDE50,0.02266713245007221
Bass,A69-1601-52093,2018-03-01T00:00:00Z,41,0.95,KDE95,0.037117384319269156
Bass,A69-1601-52093,2018-04-01T00:00:00Z,207,0.5,KDE50,0.02445073992079613
Bass,A69-1601-52093,2018-04-01T00:00:00Z,207,0.95,KDE95,0.07141267954256111
Bass,A69-1601-52093,2018-05-01T00:00:00Z,136,0.5,KDE50,0.025424254358813632
Bass,A69-1601-52093,2018-05-01T00:00:00Z,136,0.95,KDE95,0.05363377454713764
Bass,A69-1601-52093,2018-06-01T00:00:00Z,253,0.5,KDE50,0.02755108762964129
Bass,A69-1601-52093,2018-06-01T00:00:00Z,253,0.95,KDE95,0.09170645015279434
Bass,A69-1601-52093,2018-10-01T00:00:00Z,118,0.5,KDE50,0.022006891578964308
Bass,A69-1601-52093,2018-10-01T00:00:00Z,118,0.95,KDE95,0.024872723494593286
Bass,A69-1601-53331,2017-12-01T00:00:00Z,114,0.5,KDE50,0.015594610959250015
Bass,A69-1601-53331,2017-12-01T00:00:00Z,114,0.95,KDE95,0.0630940924566749
Bass,A69-1601-53331,2018-01-01T00:00:00Z,52,0.5,KDE50,0.016192449353049275
Bass,A69-1601-53331,2018-01-01T00:00:00Z,52,0.95,KDE95,0.06574530470469385
Bass,A69-1601-53331,2018-03-01T00:00:00Z,62,0.5,KDE50,0.018655686968770808
Bass,A69-1601-53331,2018-03-01T00:00:00Z,62,0.95,KDE95,0.06018757994942629
Bass,A69-1601-53331,2018-04-01T00:00:00Z,129,0.5,KDE50,0.0205834449001787
Bass,A69-1601-53331,2018-04-01T00:00:00Z,129,0.95,KDE95,0.08001903350485803
Bass,A69-1601-53331,2018-05-01T00:00:00Z,174,0.5,KDE50,0.018331330852345215
Bass,A69-1601-53331,2018-05-01T00:00:00Z,174,0.95,KDE95,0.0484464654847858
Bass,A69-1601-53331,2018-06-01T00:00:00Z,49,0.5,KDE50,0.014936468960445055
Bass,A69-1601-53331,2018-06-01T00:00:00Z,49,0.95,KDE95,0.057098841216147764
Bass,A69-1601-53331,2018-07-01T00:00:00Z,67,0.5,KDE50,0.02122432275683817
Bass,A69-1601-53331,2018-07-01T00:00:00Z,67,0.95,KDE95,0.04646130522820295
Bass,A69-1601-53331,2018-08-01T00:00:00Z,180,0.5,KDE50,0.021136405127336853
Bass,A69-1601-53331,2018-08-01T00:00:00Z,180,0.95,KDE95,0.046432443446799705
Bass,A69-1601-53331,2018-09-01T00:00:00Z,52,0.5,KDE50,0.012837873796481407
Bass,A69-1601-53331,2018-09-01T00:00:00Z,52,0.95,KDE95,0.04350216952755442
Bass,A69-1601-53331,2018-10-01T00:00:00Z,148,0.5,KDE50,0.022230907679300638
Bass,A69-1601-53331,2018-10-01T00:00:00Z,148,0.95,KDE95,0.04668710184905928
Bass,A69-1601-53331,2018-11-01T00:00:00Z,103,0.5,KDE50,0.024217800138748368
Bass,A69-1601-53331,2018-11-01T00:00:00Z,103,0.95,KDE95,0.07958866034670174
Bass,A69-1601-53331,2018-12-01T00:00:00Z,36,0.5,KDE50,0.02484012397057307
Bass,A69-1601-53331,2018-12-01T00:00:00Z,36,0.95,KDE95,0.08235893256533425
Bass,A69-1601-53331,2019-04-01T00:00:00Z,165,0.5,KDE50,0.5517669631591243
Bass,A69-1601-53331,2019-04-01T00:00:00Z,165,0.95,KDE95,2.2301545080506306
Bass,A69-1601-56004,2016-07-01T00:00:00Z,125,0.5,KDE50,0.017273506866789946
Bass,A69-1601-56004,2016-07-01T00:00:00Z,125,0.95,KDE95,0.080230436482847
Bass,A69-1601-56004,2016-08-01T00:00:00Z,83,0.5,KDE50,0.015511863233097334
Bass,A69-1601-56004,2016-08-01T00:00:00Z,83,0.95,KDE95,0.02889096868082352
Bass,A69-1601-56004,2016-10-01T00:00:00Z,153,0.5,KDE50,0.024829759047667335
Bass,A69-1601-56004,2016-10-01T00:00:00Z,153,0.95,KDE95,0.12392694351378004
Bass,A69-1601-56004,2016-11-01T00:00:00Z,97,0.5,KDE50,0.04827723921572723
Bass,A69-1601-56004,2016-11-01T00:00:00Z,97,0.95,KDE95,0.14985415898903706
Bass,A69-1601-56004,2016-12-01T00:00:00Z,147,0.5,KDE50,0.04658009243368125
Bass,A69-1601-56004,2016-12-01T00:00:00Z,147,0.95,KDE95,0.19334750160942626
Bass,A69-1601-56004,2017-01-01T00:00:00Z,98,0.5,KDE50,0.04440782163744862
Bass,A69-1601-56004,2017-01-01T00:00:00Z,98,0.95,KDE95,0.16685701742174677
Bass,A69-1601-56004,2017-05-01T00:00:00Z,37,0.5,KDE50,0.01703896541516768
Bass,A69-1601-56004,2017-05-01T00:00:00Z,37,0.95,KDE95,0.054821642954167714
Bass,A69-1601-56004,2017-06-01T00:00:00Z,62,0.5,KDE50,0.02351129172414237
Bass,A69-1601-56004,2017-06-01T00:00:00Z,62,0.95,KDE95,0.07467652697128062
Bass,A69-1601-56008,2016-12-01T00:00:00Z,67,0.5,KDE50,0.020301666920643183
Bass,A69-1601-56008,2016-12-01T00:00:00Z,67,0.95,KDE95,0.07199982125785492
Bass,A69-1601-56009,2016-09-01T00:00:00Z,34,0.5,KDE50,0.03450589942205075
Bass,A69-1601-56009,2016-09-01T00:00:00Z,34,0.95,KDE95,5.962734134432976e-4
Bass,A69-1601-56009,2016-11-01T00:00:00Z,33,0.5,KDE50,0.06372239217846282
Bass,A69-1601-56009,2016-11-01T00:00:00Z,33,0.95,KDE95,0.3506072349835115
Bass,A69-1602-28234,2018-04-01T00:00:00Z,147,0.5,KDE50,0.07880080913196771
Bass,A69-1602-28234,2018-04-01T00:00:00Z,147,0.95,KDE95,0.1744221612637996
Bass,A69-1602-28234,2018-05-01T00:00:00Z,132,0.5,KDE50,0.028529674218276863
Bass,A69-1602-28234,2018-05-01T00:00:00Z,132,0.95,KDE95,0.11486945990353242
Bass,A69-1602-28236,2018-03-01T00:00:00Z,182,0.5,KDE50,0.02212628836861474
Bass,A69-1602-28236,2018-03-01T00:00:00Z,182,0.95,KDE95,0.02154342757011566
Bass,A69-1602-28236,2018-04-01T00:00:00Z,490,0.5,KDE50,0.02691158504147176
Bass,A69-1602-28236,2018-04-01T00:00:00Z,490,0.95,KDE95,0.12338631764697001
Bass,A69-1602-28239,2018-03-01T00:00:00Z,213,0.5,KDE50,0.03198123287844098
Bass,A69-1602-28239,2018-03-01T00:00:00Z,213,0.95,KDE95,0.12856454955241384
Bass,A69-1602-28239,2018-04-01T00:00:00Z,84,0.5,KDE50,0.06674687398782107
Bass,A69-1602-28239,2018-04-01T00:00:00Z,84,0.95,KDE95,0.1256203699042033
Bass,A69-1602-28239,2018-05-01T00:00:00Z,116,0.5,KDE50,0.08045426046471973
Bass,A69-1602-28239,2018-05-01T00:00:00Z,116,0.95,KDE95,0.21518870806298362
Bass,A69-1602-28239,2018-06-01T00:00:00Z,54,0.5,KDE50,0.06747278858773363
Bass,A69-1602-28239,2018-06-01T00:00:00Z,54,0.95,KDE95,0.25927820902743454
Bass,A69-1602-28239,2018-12-01T00:00:00Z,150,0.5,KDE50,0.024653381129163536
Bass,A69-1602-28239,2018-12-01T00:00:00Z,150,0.95,KDE95,0.186501502900043
Bass,A69-1602-28239,2019-01-01T00:00:00Z,121,0.5,KDE50,0.02112395548594848
Bass,A69-1602-28239,2019-01-01T00:00:00Z,121,0.95,KDE95,0.11619216743503517
Bass,A69-1602-28239,2019-02-01T00:00:00Z,56,0.5,KDE50,0.05837837570810411
Bass,A69-1602-28239,2019-02-01T00:00:00Z,56,0.95,KDE95,0.1588885877980835
Bass,A69-1602-28239,2019-03-01T00:00:00Z,71,0.5,KDE50,0.05545182637818914
Bass,A69-1602-28239,2019-03-01T00:00:00Z,71,0.95,KDE95,0.11404699453454674
Bass,A69-1602-28239,2019-05-01T00:00:00Z,91,0.5,KDE50,0.03051288114879669
Bass,A69-1602-28239,2019-05-01T00:00:00Z,91,0.95,KDE95,0.05240316135837386
Bass,A69-1602-28239,2019-12-01T00:00:00Z,63,0.5,KDE50,0.058817406335699374
Bass,A69-1602-28239,2019-12-01T00:00:00Z,63,0.95,KDE95,0.21112590187586888
Bass,A69-1602-28241,2018-05-01T00:00:00Z,77,0.5,KDE50,0.07036448375487893
Bass,A69-1602-28241,2018-05-01T00:00:00Z,77,0.95,KDE95,0.15912907213107347
Bass,A69-1602-28241,2019-03-01T00:00:00Z,55,0.5,KDE50,0.07362373252424775
Bass,A69-1602-28241,2019-03-01T00:00:00Z,55,0.95,KDE95,0.1559882778591955
Bass,A69-1602-28241,2020-03-01T00:00:00Z,64,0.5,KDE50,0.022380698200728032
Bass,A69-1602-28241,2020-03-01T00:00:00Z,64,0.95,KDE95,0.11810432874515257
Bass,A69-1602-28242,2018-02-01T00:00:00Z,237,0.5,KDE50,0.024003229073025052
Bass,A69-1602-28242,2018-02-01T00:00:00Z,237,0.95,KDE95,0.05245493152778572
Bass,A69-1602-28242,2018-05-01T00:00:00Z,211,0.5,KDE50,0.027802456364033744
Bass,A69-1602-28242,2018-05-01T00:00:00Z,211,0.95,KDE95,0.1137801837298114
Bass,A69-1602-28242,2018-06-01T00:00:00Z,257,0.5,KDE50,0.024498533059700393
Bass,A69-1602-28242,2018-06-01T00:00:00Z,257,0.95,KDE95,0.05144084219460841
Bass,A69-1602-28242,2018-07-01T00:00:00Z,79,0.5,KDE50,0.019767096393948188
Bass,A69-1602-28242,2018-07-01T00:00:00Z,79,0.95,KDE95,0.018750901661131355
Bass,A69-1602-28242,2018-10-01T00:00:00Z,117,0.5,KDE50,0.024604685621229697
Bass,A69-1602-28242,2018-10-01T00:00:00Z,117,0.95,KDE95,0.0530369400472469
Bass,A69-1602-28242,2018-12-01T00:00:00Z,220,0.5,KDE50,0.03195137892767275
Bass,A69-1602-28242,2018-12-01T00:00:00Z,220,0.95,KDE95,0.13772468463663814
Bass,A69-1602-28242,2019-01-01T00:00:00Z,132,0.5,KDE50,0.022688789451939986
Bass,A69-1602-28242,2019-01-01T00:00:00Z,132,0.95,KDE95,0.0400039439091971
Bass,A69-1602-28242,2019-02-01T00:00:00Z,105,0.5,KDE50,0.09014032564890664
Bass,A69-1602-28242,2019-02-01T00:00:00Z,105,0.95,KDE95,0.29259244937856915
Bass,A69-1602-31519,2018-04-01T00:00:00Z,112,0.5,KDE50,0.02166686968483677
Bass,A69-1602-31519,2018-04-01T00:00:00Z,112,0.95,KDE95,0.15426853166532642
Bass,A69-1602-31519,2018-05-01T00:00:00Z,234,0.5,KDE50,0.02086151311382209
Bass,A69-1602-31519,2018-05-01T00:00:00Z,234,0.95,KDE95,0.14536650322387853
Bass,A69-1602-31519,2018-06-01T00:00:00Z,38,0.5,KDE50,0.05297403925294429
Bass,A69-1602-31519,2018-06-01T00:00:00Z,38,0.95,KDE95,0.23461589959427248
Bass,A69-1602-31519,2018-12-01T00:00:00Z,87,0.5,KDE50,0.03534387884195636
Bass,A69-1602-31519,2018-12-01T00:00:00Z,87,0.95,KDE95,0.2078272347050959
Bass,A69-1602-31519,2019-01-01T00:00:00Z,66,0.5,KDE50,0.02195436271326238
Bass,A69-1602-31519,2019-01-01T00:00:00Z,66,0.95,KDE95,0.1517995646261447
Bass,A69-1602-31519,2019-02-01T00:00:00Z,191,0.5,KDE50,0.02398588050531037
Bass,A69-1602-31519,2019-02-01T00:00:00Z,191,0.95,KDE95,0.1553013850159952
Bass,A69-1602-31519,2019-03-01T00:00:00Z,107,0.5,KDE50,0.024636050047785043
Bass,A69-1602-31519,2019-03-01T00:00:00Z,107,0.95,KDE95,0.12033021762041783
Bass,A69-1602-31519,2019-10-01T00:00:00Z,41,0.5,KDE50,0.024414589508390986
Bass,A69-1602-31519,2019-10-01T00:00:00Z,41,0.95,KDE95,0.17240577396136986
Bass,A69-1602-31519,2019-12-01T00:00:00Z,247,0.5,KDE50,0.025939732117339968
Bass,A69-1602-31519,2019-12-01T00:00:00Z,247,0.95,KDE95,0.19630672713087496
Bass,A69-1602-31519,2020-01-01T00:00:00Z,149,0.5,KDE50,0.020588167286907322
Bass,A69-1602-31519,2020-01-01T00:00:00Z,149,0.95,KDE95,0.07700498039694137
Bass,A69-1602-31519,2020-02-01T00:00:00Z,122,0.5,KDE50,0.037351796075964665
Bass,A69-1602-31519,2020-02-01T00:00:00Z,122,0.95,KDE95,0.09599180257266876
Bass,A69-1602-31519,2020-03-01T00:00:00Z,67,0.5,KDE50,0.02007662640296761
Bass,A69-1602-31519,2020-03-01T00:00:00Z,67,0.95,KDE95,0.07147157903976864
Bass,A69-1602-31519,2020-06-01T00:00:00Z,71,0.5,KDE50,0.023116711417666636
Bass,A69-1602-31519,2020-06-01T00:00:00Z,71,0.95,KDE95,0.1902693020411203
Bass,A69-1602-31519,2020-08-01T00:00:00Z,310,0.5,KDE50,0.019198716071797944
Bass,A69-1602-31519,2020-08-01T00:00:00Z,310,0.95,KDE95,0.05034191755251214
Bass,A69-1602-31519,2020-12-01T00:00:00Z,85,0.5,KDE50,0.021294198746676558
Bass,A69-1602-31519,2020-12-01T00:00:00Z,85,0.95,KDE95,0.11529546860566296
Bass,A69-1602-31519,2021-03-01T00:00:00Z,119,0.5,KDE50,0.0196293402713947
Bass,A69-1602-31519,2021-03-01T00:00:00Z,119,0.95,KDE95,0.056418738607242704
Bass,A69-1602-31522,2018-01-01T00:00:00Z,77,0.5,KDE50,0.046071115871974266
Bass,A69-1602-31522,2018-01-01T00:00:00Z,77,0.95,KDE95,0.19435185184104425
Bass,A69-1602-31522,2018-02-01T00:00:00Z,55,0.5,KDE50,0.04906897541350545
Bass,A69-1602-31522,2018-02-01T00:00:00Z,55,0.95,KDE95,0.1685742367663012
Bass,A69-1602-31522,2019-01-01T00:00:00Z,65,0.5,KDE50,0.04245412726674834
Bass,A69-1602-31522,2019-01-01T00:00:00Z,65,0.95,KDE95,0.2557066698227023
Bass,A69-1602-31522,2019-02-01T00:00:00Z,132,0.5,KDE50,0.021376704828175715
Bass,A69-1602-31522,2019-02-01T00:00:00Z,132,0.95,KDE95,0.08134008302793
Bass,A69-9001-25089,2014-06-01T00:00:00Z,55,0.5,KDE50,0.03467190725777019
Bass,A69-9001-25089,2014-06-01T00:00:00Z,55,0.95,KDE95,0.12555129145177094
Bass,A69-9001-25089,2015-03-01T00:00:00Z,84,0.5,KDE50,0.024632511870010525
Bass,A69-9001-25089,2015-03-01T00:00:00Z,84,0.95,KDE95,0.048461013898424686
Bass,A69-1602-28238,2018-04-01T00:00:00Z,128,0.5,KDE50,0.04033863333666742
Bass,A69-1602-28238,2018-04-01T00:00:00Z,128,0.95,KDE95,0.13248052167430355
Bass,A69-1602-28238,2018-05-01T00:00:00Z,120,0.5,KDE50,0.04754259798661455
Bass,A69-1602-28238,2018-05-01T00:00:00Z,120,0.95,KDE95,0.1683545756358791
Bass,A69-1602-28233,2018-03-01T00:00:00Z,44,0.5,KDE50,0.024718868237921052
Bass,A69-1602-28233,2018-03-01T00:00:00Z,44,0.95,KDE95,0.046760381311393165
Bass,A69-1602-28233,2018-04-01T00:00:00Z,94,0.5,KDE50,0.025342417256152373
Bass,A69-1602-28233,2018-04-01T00:00:00Z,94,0.95,KDE95,0.08216446367795238
Bass,A69-1602-28233,2018-05-01T00:00:00Z,186,0.5,KDE50,0.05355502695050929
Bass,A69-1602-28233,2018-05-01T00:00:00Z,186,0.95,KDE95,0.13019022626743745
Bass,A69-1602-28233,2019-01-01T00:00:00Z,40,0.5,KDE50,0.05033170016932278
Bass,A69-1602-28233,2019-01-01T00:00:00Z,40,0.95,KDE95,0.10284543312076255
Bass,A69-1602-28233,2019-02-01T00:00:00Z,146,0.5,KDE50,0.04180444573219889
Bass,A69-1602-28233,2019-02-01T00:00:00Z,146,0.95,KDE95,0.12709581184204943
Bass,A69-1602-28233,2019-03-01T00:00:00Z,299,0.5,KDE50,0.03194435699000131
Bass,A69-1602-28233,2019-03-01T00:00:00Z,299,0.95,KDE95,0.12036123254548825
Bass,A69-1602-28233,2019-04-01T00:00:00Z,487,0.5,KDE50,0.02232671079904637
Bass,A69-1602-28233,2019-04-01T00:00:00Z,487,0.95,KDE95,0.02190868010236835
Bass,A69-1602-28233,2019-05-01T00:00:00Z,523,0.5,KDE50,0.025941118216538335
Bass,A69-1602-28233,2019-05-01T00:00:00Z,523,0.95,KDE95,0.08467475658896306
Bass,A69-1602-28230,2018-05-01T00:00:00Z,183,0.5,KDE50,0.02310508653551212
Bass,A69-1602-28230,2018-05-01T00:00:00Z,183,0.95,KDE95,0.11854603609476774
Bass,A69-1602-28230,2018-06-01T00:00:00Z,52,0.5,KDE50,0.0289255970724863
Bass,A69-1602-28230,2018-06-01T00:00:00Z,52,0.95,KDE95,0.13018932810613018
Bass,A69-1602-28230,2019-02-01T00:00:00Z,31,0.5,KDE50,0.023158034707829355
Bass,A69-1602-28230,2019-02-01T00:00:00Z,31,0.95,KDE95,0.14311244752164626
Bass,A69-1602-28228,2018-05-01T00:00:00Z,70,0.5,KDE50,0.04781013236565585
Bass,A69-1602-28228,2018-05-01T00:00:00Z,70,0.95,KDE95,0.10550534739915524
Bass,A69-1602-28228,2019-04-01T00:00:00Z,105,0.5,KDE50,0.048700367643215836
Bass,A69-1602-28228,2019-04-01T00:00:00Z,105,0.95,KDE95,0.09089635657208858
Bass,A69-1602-28228,2019-05-01T00:00:00Z,76,0.5,KDE50,0.05021276269217975
Bass,A69-1602-28228,2019-05-01T00:00:00Z,76,0.95,KDE95,0.11461277183871313
Bass,A69-1602-26135,2019-01-01T00:00:00Z,59,0.5,KDE50,0.05256084784337389
Bass,A69-1602-26135,2019-01-01T00:00:00Z,59,0.95,KDE95,0.17605685152049116
Bass,A69-1602-26135,2019-02-01T00:00:00Z,88,0.5,KDE50,0.04245079400063585
Bass,A69-1602-26135,2019-02-01T00:00:00Z,88,0.95,KDE95,0.18313788121533064
Bass,A69-1602-26135,2019-03-01T00:00:00Z,111,0.5,KDE50,0.053799212785131355
Bass,A69-1602-26135,2019-03-01T00:00:00Z,111,0.95,KDE95,0.15705019163229697
Bass,A69-1602-26135,2019-05-01T00:00:00Z,52,0.5,KDE50,0.024202022579193815
Bass,A69-1602-26135,2019-05-01T00:00:00Z,52,0.95,KDE95,0.07027154068008344
Bass,A69-1602-26137,2018-05-01T00:00:00Z,113,0.5,KDE50,0.03759693019447714
Bass,A69-1602-26137,2018-05-01T00:00:00Z,113,0.95,KDE95,0.12718625622613794
Bass,A69-1602-26137,2019-01-01T00:00:00Z,153,0.5,KDE50,0.023862689060817704
Bass,A69-1602-26137,2019-01-01T00:00:00Z,153,0.95,KDE95,0.12665511370989346
Bass,A69-1602-26137,2019-02-01T00:00:00Z,422,0.5,KDE50,0.019500279030748836
Bass,A69-1602-26137,2019-02-01T00:00:00Z,422,0.95,KDE95,0.09081725184510649
Bass,A69-1602-26137,2019-03-01T00:00:00Z,220,0.5,KDE50,0.02074383246311313
Bass,A69-1602-26137,2019-03-01T00:00:00Z,220,0.95,KDE95,0.12479138755376087
